0.0;44.0;0.0
0.0;45.0;0.0
0.0;40.0;0.0
0.0;42.0;0.0
0.0;43.0;0.0
0.0;46.0;0.0
0.0;-5.0;0.0
0.0;-4.0;0.0
0.0;-3.0;0.0
0.0;-6.0;0.0
0.0;-21.0;0.0
0.0;-5.0;0.0
0.0;5.0;0.0
0.0;5.0;0.0
0.0;5.0;0.0
0.0;-6.0;0.0
0.0;-4.0;0.0
0.0;-5.0;0.0
0.0;-4.0;0.0
0.0;-5.0;0.0
0.0;-3.0;0.0
0.0;-9.0;0.0
0.0;12.0;0.0
0.0;-7.0;0.0
0.0;-6.0;0.0
0.0;-7.0;0.0
0.0;8.0;0.0
0.0;7.0;0.0
0.0;-5.0;0.0
0.0;-6.0;0.0
0.0;-8.0;0.0
0.0;7.0;0.0
0.0;-4.0;0.0
0.0;6.0;0.0
0.0;-5.0;0.0
0.0;8.0;0.0
0.0;9.0;0.0
0.0;11.0;0.0
0.0;12.0;0.0
0.0;-14.0;0.0
0.0;15.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
